Date,AAPL,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AMAT,ADM,ARNC,AJG,AIZ,ATO,T,ADSK
2015-01-02,109.33,164.06,44.9,65.89,37.31,88.84,20.13,72.34,2.69,158.56,13.7,210.43,61.08,40.56,145.43,63.25,60.33,60.31,89.79,186.6,56.2,55.05,259.13,285.37,66.5,70.12,529.55,524.81,48.97,308.52,45.99,53.91,61.15,93.02,56.11,99.67,53.94,132.09,90.46,52.62,159.89,53.64,82.29,55.54,81.64,125.46,94.33,56.01,63.83,37.89,24.96,52.02,15.88,46.98,67.77,55.9,33.87,59.53
2015-01-05,106.25,160.36,44.91,64.65,37.07,87.34,19.85,71.98,2.66,156.47,13.31,202.8,59.48,39.8,140.78,61.94,59.47,58.31,90.87,182.17,56.99,54.94,256.69,281.4,65.69,68.73,519.46,513.87,48.69,302.19,45.53,53.875,60.25,90.56,55.0,98.23,53.11,127.85,89.69,51.04,157.99,52.66,75.8,54.525,80.855,123.26,93.42,55.03,59.91,38.22,24.16,50.22,14.96,46.7,66.25,54.89,33.55,58.66
2015-01-06,106.26,158.65,44.4,64.33,36.13,86.71,19.48,70.53,2.63,156.36,13.01,198.43,58.95,39.18,140.73,60.67,58.77,57.17,91.33,177.95,57.45,54.85,255.17,277.82,65.48,68.68,506.64,501.96,48.98,295.29,45.0,53.04,60.58,88.63,54.22,97.97,53.25,124.41,90.18,50.06,152.9,51.99,75.24,53.25,79.26,124.94,92.86,54.58,59.26,38.53,23.25,49.23,15.07,46.61,65.33,54.55,33.6,57.5
2015-01-07,107.75,159.8,44.76,66.93,37.28,88.53,19.055,71.11,2.58,159.72,13.03,203.3,59.32,39.7,142.25,60.16,59.67,56.94,92.57,187.93,59.57,55.6,265.23,279.95,66.56,69.81,505.15,501.1,49.88,298.42,45.35,53.01,61.44,90.3,54.48,99.0,53.93,126.62,91.98,50.21,158.24,52.88,76.44,53.81,79.71,125.56,93.92,54.98,58.6,38.92,23.465,49.97,15.46,47.06,65.59,55.33,33.17,57.38
2015-01-08,111.89,163.63,45.68,67.63,38.96,89.88,19.25,72.915,2.61,161.12,13.23,205.37,59.9,40.89,145.54,61.57,60.7,58.73,93.63,183.8,61.44,56.35,268.96,287.93,67.61,71.15,506.91,502.68,50.72,300.46,45.51,53.66,61.97,91.58,54.24,99.92,54.14,128.87,92.19,51.45,157.67,53.91,78.91,54.76,81.655,131.55,95.3,56.41,60.87,39.34,24.215,49.24,15.9,47.88,66.57,55.7,33.5,58.8
2015-01-09,112.01,161.62,45.2,65.78,38.41,89.78,18.9,71.84,2.63,160.3,12.9,205.34,58.63,40.59,143.36,60.78,59.73,59.02,93.36,184.27,62.58,55.88,268.68,290.75,66.65,70.42,500.72,496.17,50.6,296.93,45.0,52.02,61.64,90.42,53.32,99.41,54.3,127.68,93.0,50.99,155.73,53.6,79.14,54.72,80.76,129.8,94.78,55.51,60.69,39.55,24.24,48.82,16.11,47.23,66.34,55.25,33.4,58.27
2015-01-12,109.25,160.74,45.58,65.76,38.56,89.51,18.86,71.12,2.63,158.93,12.88,201.59,58.29,40.11,142.37,60.75,60.61,59.7,93.97,183.36,63.17,54.99,272.28,291.36,66.47,69.7,497.06,492.55,50.92,291.41,44.82,49.58,61.56,89.5,52.36,98.98,54.13,126.38,90.93,49.72,156.22,52.95,75.05,54.17,79.92,128.83,93.44,55.73,58.46,40.31,23.66,48.21,16.17,47.08,66.02,55.34,33.49,57.29
2015-01-13,110.22,160.62,44.61,63.39,38.81,89.83,18.56,70.59,2.66,153.76,13.02,201.17,58.0,39.55,141.62,60.79,61.41,60.99,94.28,179.21,62.65,55.1,269.9,287.55,66.93,70.12,501.8,496.18,51.32,294.74,45.21,50.4,61.87,89.23,51.87,97.88,54.25,127.3,91.64,49.72,155.14,52.83,75.8,53.55,80.63,130.28,93.83,55.49,58.46,38.86,23.33,48.28,15.8,47.31,66.02,55.61,33.49,57.34
2015-01-14,109.8,159.84,44.28,63.7,38.25,88.78,18.93,69.99,2.63,150.83,13.14,198.04,57.55,39.06,139.93,59.71,61.54,59.52,94.84,175.4,61.06,55.33,266.42,281.37,68.16,69.43,505.93,500.87,51.73,293.27,45.63,49.41,62.76,87.07,51.38,97.26,55.21,124.97,92.1,49.1,155.16,52.45,77.35,53.51,80.72,131.81,93.69,55.35,59.53,39.41,23.02,47.45,14.95,46.98,65.52,57.14,33.33,56.41
2015-01-15,106.82,159.66,43.95,62.89,37.11,88.17,18.55,70.29,2.52,148.02,13.1,194.37,57.36,38.01,139.46,58.63,61.47,58.08,95.25,172.87,59.63,53.8,263.75,279.65,68.32,69.23,504.01,501.79,52.47,286.95,46.05,49.41,63.16,85.88,50.4,96.28,55.25,122.86,91.4,48.33,151.92,51.93,75.48,52.73,80.83,134.09,93.55,54.23,60.0,39.45,23.325,47.21,14.97,46.7,64.66,57.31,33.26,55.71
2015-01-16,105.99,162.0,44.49,64.54,37.92,88.89,20.25,71.73,2.39,150.0,13.37,195.39,58.18,38.25,139.71,59.22,62.35,58.52,96.7,180.44,56.92,53.37,268.66,289.55,69.6,70.84,510.455,508.08,53.05,290.74,46.54,49.81,63.57,86.04,51.11,97.42,55.71,124.66,92.42,48.56,158.43,52.42,78.45,53.69,82.69,136.01,95.56,54.66,62.25,40.23,23.47,47.68,15.28,46.18,65.18,58.47,33.8,56.85
2015-01-20,108.72,161.94,44.22,63.45,37.87,88.62,20.22,71.49,2.24,152.66,13.09,197.79,58.01,37.93,141.38,59.65,64.6,57.8,95.53,183.06,56.24,52.79,269.01,293.28,69.57,70.36,509.94,506.9,53.83,289.44,46.26,52.75,63.53,87.26,50.65,97.13,56.14,125.16,92.44,48.46,157.6,52.35,77.77,54.39,82.5,137.13,94.67,54.51,60.16,39.66,23.63,47.2,15.55,45.58,64.45,58.22,33.95,57.1
2015-01-21,109.55,162.54,44.06,62.7,37.81,88.34,20.1,71.54,2.45,153.35,13.2,202.43,58.1,38.16,143.1,60.265,64.98,58.61,95.96,179.26,55.9,52.92,275.77,294.92,70.07,70.3,520.39,518.04,54.27,297.25,46.46,53.67,64.14,87.67,50.83,96.75,56.56,126.34,92.78,49.15,157.38,53.93,80.74,54.58,82.95,139.68,94.55,54.62,62.32,39.89,24.32,47.7,15.92,45.34,64.96,58.61,34.0,57.55
2015-01-22,112.4,165.89,44.49,62.98,38.94,89.5,20.59,73.48,2.47,156.54,12.92,210.59,59.15,39.65,144.32,60.64,67.94,59.55,98.16,180.32,58.01,54.36,278.01,294.43,70.05,71.95,537.3,534.39,54.66,310.32,46.3,55.59,64.08,84.37,52.28,98.83,56.53,130.23,94.15,49.29,159.57,54.76,81.52,54.75,84.64,142.86,95.7,55.76,63.76,40.5,24.62,48.08,16.04,46.17,65.96,58.64,33.79,58.27
2015-01-23,112.98,164.02,43.86,62.43,39.48,89.22,20.65,74.06,2.45,155.78,12.68,206.54,58.73,38.81,143.46,61.02,68.65,56.84,98.4,183.32,57.46,54.48,279.12,298.54,70.2,71.43,541.95,539.95,54.19,312.39,46.33,55.69,64.52,84.13,51.51,99.6,56.56,129.48,94.73,48.83,159.81,54.91,81.44,54.51,84.71,140.77,94.42,55.55,62.88,40.55,24.11,47.87,15.76,45.51,65.28,58.66,33.37,58.19
2015-01-26,113.1,164.24,44.15,62.83,39.57,89.08,20.835,72.74,2.61,159.23,12.73,210.25,59.02,39.15,143.08,61.17,70.44,57.14,100.09,182.76,58.2,53.91,285.02,300.65,70.17,71.73,536.72,535.21,54.44,309.66,46.21,55.45,64.57,83.3,51.21,101.76,56.86,130.78,95.85,49.58,159.73,54.79,82.66,54.66,85.11,138.7,94.17,55.86,64.47,40.9,24.24,48.29,16.08,45.7,65.37,58.81,33.18,58.23
2015-01-27,109.14,163.63,43.68,63.1,38.63,86.16,20.47,71.46,2.7,159.03,12.73,204.85,58.51,38.75,141.85,60.29,69.7,56.37,99.29,180.36,58.75,53.8,280.2,294.75,70.02,71.44,521.19,518.63,54.56,306.75,46.21,52.695,64.25,82.4,50.47,100.39,56.8,129.01,95.92,49.0,158.89,54.32,82.65,53.37,83.3,137.78,93.34,59.73,64.59,41.08,23.57,48.28,15.92,45.32,65.12,58.47,32.81,56.15
2015-01-28,115.31,163.94,43.41,61.85,49.94,84.36,20.67,70.25,2.63,159.3,12.32,205.61,57.36,38.0,138.83,58.99,68.7,55.37,98.95,177.78,58.57,54.35,273.88,290.1,69.2,70.32,512.43,510.0,54.01,303.91,45.6,50.62,63.38,81.73,49.21,98.88,56.67,126.39,96.37,48.75,154.64,53.97,79.18,52.925,81.595,133.58,91.09,59.36,61.12,40.9,23.375,47.49,15.8,44.93,63.83,57.54,32.68,54.59
2015-01-29,118.9,166.13,45.26,63.12,52.25,85.64,20.745,71.64,2.61,160.26,12.44,205.11,57.65,38.46,146.99,59.95,71.07,47.77,99.32,188.05,58.67,54.79,273.25,292.93,70.32,71.05,513.23,510.66,54.39,311.78,46.51,52.24,63.72,82.0,49.26,98.42,57.36,128.26,96.34,49.14,156.37,54.96,80.14,53.23,82.17,137.1,91.18,59.36,61.23,40.79,23.62,47.92,15.98,45.09,64.44,58.69,32.96,55.36
2015-01-30,117.16,162.3,44.76,60.35,51.74,84.03,20.895,70.13,2.57,159.0,12.22,205.52,57.08,37.77,145.61,58.155,67.87,48.26,97.52,183.24,53.05,54.01,266.54,288.83,68.61,69.79,537.55,534.52,53.1,354.53,45.28,49.08,62.81,80.69,48.87,96.95,56.14,124.94,95.05,47.9,152.26,53.71,81.75,52.105,80.67,134.96,90.05,59.41,62.57,39.86,22.84,46.63,15.65,44.43,63.51,56.91,32.92,54.005
2015-02-02,118.63,164.42,45.23,60.7,51.86,85.83,21.125,71.11,2.67,155.97,12.36,207.22,58.17,38.69,147.68,58.49,67.32,47.92,96.95,178.17,55.18,54.49,267.79,291.52,68.93,70.91,532.2,528.48,53.8,364.47,45.41,48.72,63.06,82.13,50.46,97.85,56.71,128.76,95.15,49.52,152.5,54.24,82.77,52.295,81.26,135.5,91.85,59.8,66.23,39.87,22.855,48.17,16.07,45.16,64.58,57.5,33.56,54.115
2015-02-03,118.65,165.94,45.83,61.65,52.89,87.92,21.66,71.92,2.76,157.07,12.48,210.96,59.09,39.62,148.41,60.115,65.18,49.38,97.02,177.51,54.68,55.05,268.35,295.28,69.11,72.03,533.3,529.24,54.26,363.55,45.43,47.5,62.76,83.73,51.33,99.09,56.53,132.52,95.64,50.45,152.23,54.58,85.6,53.97,83.28,136.96,92.77,60.89,68.06,40.06,23.45,48.76,16.61,45.63,65.66,57.92,34.34,54.92
2015-02-04,119.56,164.81,45.17,56.91,54.15,87.34,21.52,72.28,2.85,156.47,12.52,209.52,60.68,39.11,148.42,59.95,66.7,48.85,96.19,178.29,54.3,55.63,266.23,292.32,68.11,72.58,526.1,522.76,54.03,364.75,44.58,49.46,62.22,83.61,51.51,97.85,55.64,131.88,95.87,49.51,151.45,54.57,83.07,53.78,82.525,137.65,93.12,61.11,67.31,40.12,23.62,46.15,16.42,46.32,65.56,56.76,34.41,56.44
2015-02-05,119.94,166.55,45.65,57.99,55.52,88.47,21.82,73.1,3.31,160.16,12.67,212.94,60.98,39.53,151.52,60.49,66.82,49.75,96.89,178.17,55.0,57.0,274.67,279.73,68.81,72.3,529.83,527.58,53.67,373.89,45.13,48.81,62.45,84.73,51.62,99.59,56.36,132.48,96.34,49.69,153.36,55.24,83.68,54.95,83.74,137.23,93.72,61.29,68.37,40.53,23.96,48.68,17.07,46.45,66.28,57.44,34.54,56.23
2015-02-06,118.93,166.07,45.5,56.9,57.94,88.15,22.105,72.54,3.03,162.0,12.07,214.45,61.28,39.34,150.32,61.13,65.92,51.08,94.27,175.63,54.63,57.55,276.55,274.41,65.78,70.93,533.875,531.0,53.33,374.28,42.89,48.145,59.15,85.01,52.1,95.73,54.83,134.79,97.04,49.61,151.4,55.05,82.7,55.005,84.03,135.69,96.42,61.45,68.33,39.05,24.235,47.56,16.57,46.32,66.35,55.09,34.87,57.07
2015-02-09,119.72,164.84,44.52,55.48,56.81,87.36,22.04,72.33,3.04,160.74,11.85,214.75,61.14,39.04,149.77,60.96,63.51,52.14,94.35,171.42,55.02,56.91,272.31,273.12,64.64,70.03,529.28,527.83,53.16,370.56,42.2,46.53,58.24,84.98,52.14,96.7,53.94,134.69,95.56,49.85,150.01,54.8,83.46,54.555,83.79,134.88,96.64,61.38,67.22,38.48,23.51,47.38,15.65,46.0,65.84,54.49,34.64,57.34
2015-02-10,122.02,165.82,44.92,56.89,57.69,87.52,22.28,72.76,3.04,162.9,12.16,213.25,61.45,39.67,150.29,62.21,65.37,52.17,94.77,176.39,55.74,56.88,279.14,279.44,66.08,70.05,540.16,536.94,53.77,372.995,43.34,48.05,59.31,85.84,52.41,96.37,54.3,136.17,96.91,50.03,152.57,55.74,84.34,55.54,85.64,138.74,98.19,62.11,66.25,38.33,24.28,47.58,15.91,46.24,66.05,54.95,34.85,58.5
2015-02-11,124.88,164.48,44.93,56.69,58.9,87.96,22.66,73.01,3.07,162.39,11.93,212.98,61.83,39.33,150.01,63.75,64.51,53.18,94.83,173.5,55.8,56.72,277.51,279.65,64.66,71.18,538.0,535.97,54.76,375.14,42.48,47.59,58.28,86.01,52.25,95.96,53.54,136.24,98.74,49.9,153.11,55.55,85.61,55.62,85.24,141.49,100.08,62.24,64.75,38.02,24.26,46.92,15.46,46.82,66.3,53.48,34.39,58.3
2015-02-12,126.46,165.91,45.22,57.05,59.93,89.09,22.94,74.59,3.12,151.42,11.86,214.56,61.8,40.02,152.22,67.59,62.75,53.96,96.19,176.27,57.24,57.76,281.66,284.91,64.46,71.57,546.01,542.93,55.54,377.17,42.66,47.88,57.98,80.48,52.45,95.97,53.61,137.57,99.83,50.61,153.18,56.0,87.31,56.715,85.9,142.0,100.74,62.66,64.58,39.05,24.14,47.44,15.65,47.23,66.42,53.17,34.61,59.07
2015-02-13,127.08,165.94,46.09,58.05,60.39,89.79,23.11,76.51,3.15,150.16,11.86,215.77,62.13,40.15,152.81,68.77,62.56,54.59,94.9,182.29,56.9,58.66,285.37,286.61,63.57,71.46,551.16,549.01,54.76,381.83,41.54,48.39,57.83,78.08,53.96,96.4,52.64,137.81,100.34,51.41,153.48,56.39,89.44,57.05,86.26,141.05,100.56,62.76,67.05,38.55,24.12,48.1,15.81,47.5,61.44,52.52,34.66,60.67
2015-02-17,127.83,166.92,46.41,58.72,60.62,89.3,23.49,77.13,3.11,150.23,11.64,217.33,62.35,40.52,153.46,70.36,62.23,54.79,94.66,178.97,57.63,58.56,286.9,284.23,63.42,71.27,545.01,542.84,55.14,375.43,41.67,48.01,57.87,79.08,54.99,96.22,52.75,137.53,100.6,51.5,154.24,56.0,88.67,58.81,86.54,141.76,100.71,62.48,66.79,38.31,24.13,47.77,15.75,48.0,60.87,52.54,34.71,61.13
2015-02-18,128.715,167.4,46.41,59.24,60.57,89.43,23.41,77.73,3.08,153.22,11.83,216.63,61.75,41.54,153.87,70.29,63.83,54.86,96.28,180.29,56.54,56.0,284.0,282.87,65.04,70.71,542.65,539.7,55.24,373.37,42.77,49.31,59.12,79.78,54.71,96.2,54.11,135.86,100.66,51.38,155.78,56.25,86.87,58.38,85.91,141.84,100.56,62.98,65.75,38.79,24.1,47.71,15.85,48.34,60.57,53.53,34.49,61.11
2015-02-19,128.45,167.09,46.61,59.0,60.52,90.27,23.315,77.73,3.055,153.27,11.85,217.57,61.78,41.15,156.08,71.56,62.94,54.43,94.76,182.28,56.81,57.62,289.44,281.93,64.55,71.17,546.45,542.87,55.48,378.995,42.51,49.78,58.41,78.4,54.98,95.26,53.8,135.85,101.01,51.26,156.05,56.22,86.1,58.65,86.63,142.65,100.28,62.94,66.63,37.74,24.93,47.78,16.0,48.5,60.83,52.86,34.09,61.46
2015-02-20,129.495,168.12,47.48,61.3,60.35,90.49,23.31,78.55,3.06,155.06,11.89,218.31,62.13,41.95,157.66,71.62,64.14,55.47,96.09,186.02,56.81,58.6,295.77,282.4,64.61,71.6,541.8,538.95,55.61,383.66,42.97,51.02,58.72,79.83,55.22,96.53,53.94,136.2,101.98,51.62,157.66,56.92,85.45,59.13,87.25,144.59,100.34,63.3,66.22,38.24,25.13,48.15,15.79,48.55,60.67,52.93,34.08,62.37
2015-02-23,133.0,168.81,47.32,60.57,61.12,90.57,23.37,78.1,3.06,157.18,11.92,215.85,61.43,41.73,156.1,70.24,64.14,55.56,97.4,184.14,56.535,58.34,292.45,279.62,65.09,71.26,535.0,531.91,55.51,380.14,43.12,51.31,59.09,80.3,54.57,97.33,54.3,134.76,102.76,52.41,158.42,56.72,85.52,58.98,86.195,147.35,100.51,63.54,66.22,38.87,24.91,48.26,15.51,47.87,60.22,53.13,33.85,61.95
2015-02-24,132.17,169.12,47.47,60.87,60.92,90.85,23.54,77.68,3.11,156.4,12.12,218.12,62.06,42.06,156.98,70.12,64.43,56.08,95.7,182.29,56.56,58.4,289.11,276.19,65.51,71.67,538.65,536.09,55.72,378.59,42.99,51.52,59.28,80.86,55.04,94.65,54.2,135.48,102.97,52.6,157.37,56.82,85.89,59.61,85.62,147.28,100.59,63.33,66.91,37.7,25.36,48.65,15.74,47.6,60.75,53.33,34.05,62.07
2015-02-25,128.79,168.89,47.4,60.62,60.17,90.6,23.455,78.07,3.1,156.25,12.0,218.43,61.95,42.2,157.05,69.45,63.44,56.33,96.14,184.9,56.16,58.55,290.4,276.46,64.37,71.12,547.33,543.87,55.64,385.37,43.13,49.73,58.08,82.17,54.8,97.85,54.46,135.32,103.29,52.95,158.08,56.85,86.41,58.99,86.32,146.97,100.45,62.93,67.83,37.47,25.1,48.1,15.0,47.28,61.27,53.15,34.21,62.01
2015-02-26,130.415,169.61,47.61,60.52,61.0,90.3,23.35,78.96,3.08,155.38,12.63,219.05,62.18,42.36,156.63,69.555,63.98,56.3,95.04,183.11,56.43,58.29,289.78,279.4,63.71,71.31,559.29,555.48,56.09,384.8,42.53,49.35,57.41,83.25,54.93,98.88,53.64,135.34,102.98,53.27,158.97,56.8,85.24,58.88,85.59,146.72,100.22,63.49,65.74,37.1,24.91,47.55,15.11,47.32,61.06,52.49,34.5,61.01
2015-02-27,128.46,168.65,47.37,60.5,60.79,90.03,23.32,79.1,3.11,154.93,12.97,216.42,62.25,42.21,156.14,69.51,63.65,56.57,95.91,180.37,57.35,57.73,291.36,278.51,63.6,70.6,562.63,558.4,56.29,380.16,42.41,47.9,57.58,81.59,55.33,99.14,54.08,133.63,102.76,53.14,157.72,56.46,84.23,58.54,85.97,146.45,100.36,63.03,65.84,37.68,25.05,47.88,14.79,46.99,61.27,53.04,34.56,64.24
2015-03-02,129.09,170.5,47.22,60.46,62.19,91.18,23.245,79.79,3.21,154.77,12.65,217.99,62.57,42.7,158.13,71.13,65.44,56.68,97.41,184.62,57.76,58.82,297.31,282.29,62.41,70.98,575.02,571.34,56.5,385.655,42.19,48.31,56.15,82.03,55.65,99.4,53.27,134.9,103.1,53.75,159.63,57.22,82.02,59.775,86.44,146.93,100.24,64.45,65.79,37.94,25.63,47.85,14.95,46.95,61.69,52.12,34.64,64.0
2015-03-03,129.36,168.27,47.09,59.62,60.15,90.84,23.1,78.99,3.14,154.47,13.0,217.04,62.28,42.26,156.06,69.86,66.16,56.74,97.52,182.51,56.97,58.5,296.23,279.2,62.64,70.49,578.795,573.64,56.46,384.61,42.19,48.77,56.73,81.91,55.58,98.28,53.61,134.47,103.04,53.54,158.56,57.32,82.78,58.74,86.225,145.99,99.92,63.2,66.72,37.69,24.485,47.52,15.18,46.81,61.37,53.29,34.41,62.7
2015-03-04,128.54,167.16,47.01,60.27,61.24,90.91,22.93,77.63,3.05,150.83,12.75,212.75,62.35,42.0,154.74,71.05,65.77,55.4,97.09,182.53,57.15,58.45,296.14,278.24,62.09,69.5,578.33,573.37,55.79,382.72,41.76,48.95,56.58,80.63,55.38,98.56,53.43,133.62,103.48,52.86,159.19,58.24,83.35,58.4,86.08,146.55,99.63,63.38,66.53,37.4,24.27,47.08,14.59,46.54,60.55,53.12,34.0,62.52
2015-03-05,126.41,167.57,47.44,56.86,61.38,92.05,23.29,78.62,2.98,152.52,12.7,215.81,62.8,42.22,154.86,71.09,64.64,55.28,97.83,185.79,57.89,58.11,295.7,282.71,62.2,69.56,581.435,575.33,55.5,387.83,42.16,48.395,57.08,81.15,55.61,99.24,53.92,134.41,103.64,52.92,159.6,58.72,82.84,58.45,86.38,146.85,100.23,63.44,65.43,37.75,24.18,47.48,14.38,46.46,61.64,53.43,34.0,62.95
2015-03-06,126.6,164.36,46.5,55.64,60.35,90.67,23.07,77.55,2.92,149.07,12.23,214.39,62.16,41.53,152.61,69.96,63.73,54.83,94.74,181.65,57.09,57.45,289.92,279.16,60.25,69.14,572.9,567.685,53.37,380.09,40.95,47.995,55.01,80.31,56.0,96.61,52.28,132.98,102.26,52.02,154.88,57.77,81.73,57.93,85.36,145.16,98.79,63.04,63.13,36.86,23.91,46.25,14.48,45.81,61.59,52.21,33.48,61.74
2015-03-09,127.14,166.37,46.83,55.54,59.91,90.79,23.315,77.93,2.93,148.29,12.19,214.56,62.3,41.74,153.89,69.6,63.98,54.9,95.39,184.91,56.49,57.99,293.6,280.18,60.7,69.59,574.1,568.85,53.83,378.56,41.12,47.92,55.18,80.51,56.11,96.58,52.29,134.14,103.34,52.21,155.01,57.71,80.77,58.46,85.95,146.75,98.93,63.65,61.41,37.03,24.09,46.39,13.7,46.08,62.2,52.18,33.35,61.76
2015-03-10,124.51,162.26,46.17,55.84,59.09,88.06,22.74,76.005,2.92,146.53,12.12,208.91,61.05,40.63,152.1,69.2,64.17,54.34,94.14,181.28,56.86,57.61,287.6,274.32,60.67,68.39,559.85,555.01,53.2,369.51,41.47,46.735,55.26,79.11,54.42,94.57,52.26,130.24,102.93,51.44,153.58,57.26,78.99,57.2,84.59,144.28,96.02,62.93,60.15,37.63,23.51,45.52,13.5,45.64,60.87,52.02,32.78,59.64
2015-03-11,122.24,161.73,46.3,56.62,58.7,86.86,22.81,76.01,2.84,147.33,12.05,209.26,61.49,40.85,151.3,70.36,65.08,53.54,94.94,178.81,56.93,57.91,292.86,277.03,60.31,69.09,555.69,551.18,52.22,366.37,40.73,47.39,54.77,79.45,54.72,94.63,52.19,130.63,103.84,51.46,152.7,57.29,79.49,57.29,84.81,144.38,96.43,63.16,61.16,38.01,23.455,45.5,13.59,46.17,60.3,52.05,32.62,59.88
2015-03-12,124.45,164.47,47.25,58.0,61.26,88.2,22.79,77.4,2.76,149.32,12.1,213.82,62.65,41.1,153.29,71.02,67.11,53.65,97.46,178.0,56.99,58.4,298.63,283.45,61.15,70.4,561.17,555.51,52.01,374.24,41.77,48.68,55.97,81.56,55.6,96.27,52.97,134.44,105.38,52.16,154.25,58.29,78.19,57.51,84.9,147.46,98.28,63.06,60.17,38.5,23.77,46.64,13.8,46.92,61.87,53.4,33.13,60.14
2015-03-13,123.59,162.74,46.88,58.0,60.86,87.87,22.99,77.62,2.75,149.61,11.92,210.86,62.13,40.87,152.0,70.81,66.66,52.94,96.77,176.89,55.98,58.16,298.95,284.17,60.52,69.56,553.0,547.32,51.39,370.58,41.13,49.22,55.31,80.6,55.3,94.24,52.26,133.36,106.15,51.91,154.26,57.95,78.42,57.53,84.99,150.01,96.88,62.04,59.36,38.38,24.24,46.3,13.57,46.5,61.22,53.09,32.76,60.48
2015-03-16,124.95,166.21,47.83,59.12,61.24,88.91,23.18,78.33,2.76,151.12,12.01,213.86,62.96,41.81,152.63,72.08,67.57,52.79,97.43,178.5,56.34,58.74,305.0,289.32,61.79,70.49,561.64,554.51,52.09,373.35,41.88,50.22,56.16,81.5,55.93,94.61,52.84,135.73,110.13,52.95,163.03,59.31,80.64,58.795,86.44,153.25,98.75,62.78,59.83,39.16,24.57,46.49,13.29,47.44,61.77,53.88,33.06,61.5
