Date,AAPL,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AMAT,ADM,ARNC,AJG,AIZ,ATO,T,ADSK
2015-03-17,127.04,164.23,47.09,59.73,60.12,88.84,23.105,79.66,2.77,150.0,12.19,212.81,62.88,41.58,152.64,72.06,68.8,52.49,97.69,184.12,56.19,58.34,307.51,288.91,61.69,69.98,557.61,550.84,51.62,371.92,41.83,53.69,55.9,81.06,55.8,94.12,53.15,134.88,110.36,52.8,163.07,59.0,80.44,58.76,86.84,153.3,98.5,63.12,59.09,39.01,24.205,46.25,13.06,47.48,61.85,54.25,32.9,61.43
2015-03-18,128.47,166.47,47.39,59.89,60.44,90.93,23.58,76.89,2.75,149.03,12.64,216.42,63.62,42.12,154.68,72.88,67.97,52.75,99.4,188.16,56.38,59.84,313.95,292.66,63.02,70.62,566.16,559.5,51.34,375.135,42.81,54.13,57.55,81.86,56.42,95.51,54.25,135.37,111.7,53.72,166.54,60.2,82.59,59.67,87.71,157.39,99.53,65.04,61.5,40.04,24.365,47.17,13.28,47.74,62.02,55.66,33.59,61.63
2015-03-19,127.495,165.66,47.44,61.19,61.1,90.19,23.15,77.14,2.74,149.19,12.52,213.44,63.09,42.21,152.24,72.75,68.35,51.67,99.48,189.07,58.32,60.01,314.41,292.4,62.72,70.6,563.67,557.99,51.27,373.24,42.24,55.19,57.05,81.54,55.65,94.59,54.34,133.34,112.37,53.1,169.11,59.97,80.43,60.0,87.85,157.32,98.91,64.25,59.88,40.05,24.08,46.49,12.96,47.59,61.31,55.19,33.2,61.0
2015-03-20,125.9,166.49,47.47,60.4,60.0,91.48,23.42,77.36,2.8,151.91,12.84,219.29,63.89,42.21,152.71,72.87,68.68,52.25,102.42,187.71,57.18,61.14,317.06,294.45,63.58,71.46,564.95,560.36,51.42,378.49,42.66,55.76,57.7,82.7,55.94,97.69,55.02,136.17,113.46,53.8,170.1,60.05,81.95,61.07,88.57,158.38,99.3,64.51,59.55,41.19,24.12,46.95,12.97,47.64,62.19,55.85,33.23,60.98
2015-03-23,127.21,166.13,47.47,60.48,61.43,91.54,23.18,76.35,2.84,149.51,12.88,219.23,63.86,42.2,151.89,73.14,67.49,51.91,101.93,185.44,56.33,60.9,314.97,294.65,63.43,71.89,565.37,558.81,51.62,375.11,42.41,54.395,57.95,82.2,55.83,97.64,54.6,134.99,113.64,53.66,166.54,59.74,81.04,60.4,87.78,157.57,99.09,63.98,58.68,40.85,23.97,47.13,13.0,47.4,62.2,55.43,33.28,60.83
2015-03-24,126.69,166.32,47.0,59.63,72.48,89.41,23.18,75.45,2.79,151.01,12.69,217.11,63.6,41.09,152.18,72.61,66.98,52.0,101.09,183.44,55.48,60.9,309.13,294.21,62.54,71.34,577.54,570.19,51.11,374.09,41.68,53.93,57.25,81.37,55.37,97.16,54.29,133.09,113.89,53.21,166.01,59.09,81.41,60.36,87.84,157.6,98.18,64.14,59.03,40.33,23.895,46.96,13.09,47.06,62.11,55.19,33.07,61.07
2015-03-25,123.38,162.7,46.53,58.22,70.52,88.21,22.7,73.13,2.63,148.73,12.5,213.89,63.35,40.81,150.66,70.645,64.6,51.18,99.23,175.63,54.69,60.31,300.63,290.26,62.02,70.55,567.0,558.785,50.15,370.96,41.46,52.01,55.91,80.11,54.52,95.47,53.93,130.51,112.14,52.0,160.62,57.61,82.34,57.56,86.42,154.42,95.95,63.47,59.83,39.45,22.625,46.71,12.97,46.31,60.98,54.64,32.62,59.35
2015-03-26,124.24,162.59,46.5,57.27,69.03,94.17,22.48,72.97,2.65,149.41,12.46,215.14,63.5,40.7,151.16,71.035,64.61,51.0,97.57,176.04,54.58,60.51,301.32,291.66,61.3,70.2,563.64,555.17,50.0,367.35,40.95,51.265,55.33,78.48,54.17,95.2,53.46,130.25,112.09,51.85,160.55,57.5,83.2,57.415,86.73,152.82,96.03,63.91,59.81,39.28,22.4,46.3,12.88,46.63,61.31,53.89,32.82,58.72
2015-03-27,123.25,163.5,46.78,57.65,70.31,93.94,22.76,73.31,2.72,151.39,12.48,213.92,63.55,41.11,152.75,71.29,65.59,51.55,97.4,180.59,54.04,61.23,303.56,295.75,61.64,70.05,557.55,548.34,50.34,370.56,41.39,52.66,55.9,77.97,54.03,96.04,54.1,129.05,113.19,51.81,162.59,57.64,82.19,58.84,86.79,156.27,95.87,64.84,59.41,39.38,22.83,46.46,12.7,46.8,60.93,54.61,32.75,58.72
2015-03-30,126.37,166.05,47.08,58.24,73.47,94.42,23.02,73.6,2.7,152.08,12.74,216.61,64.2,41.72,153.8,71.9,66.2,52.43,98.89,180.26,54.595,61.91,304.76,300.0,62.58,70.95,561.135,552.03,50.53,374.59,42.08,53.64,56.58,78.05,54.68,96.16,54.31,131.02,113.49,52.97,164.305,58.77,83.85,64.81,88.12,156.85,98.1,65.76,60.83,39.87,22.77,47.42,12.96,47.41,61.61,55.38,32.97,59.3
2015-03-31,124.43,164.95,46.33,58.54,71.58,93.69,22.725,73.94,2.68,149.69,12.85,214.78,64.01,41.55,151.28,71.045,66.18,52.84,98.04,173.3,53.785,61.17,297.62,296.25,63.0,71.17,554.7,548.0,50.02,372.1,42.2,52.78,56.25,78.12,54.79,94.15,54.21,130.84,113.67,52.54,159.85,58.93,82.81,63.0,88.19,154.41,96.12,65.66,60.33,39.36,22.56,47.4,12.92,46.75,61.41,55.3,32.65,58.64
2015-04-01,124.25,162.52,45.89,57.1,69.92,93.56,22.43,75.07,2.69,143.75,12.83,214.49,63.57,41.39,150.09,70.31,64.0,52.57,96.78,169.5,52.45,61.08,296.43,294.58,62.85,71.29,549.49,542.56,50.3,370.255,42.37,50.44,56.37,78.93,54.81,96.46,54.46,130.46,112.03,52.28,157.1,58.28,83.86,62.57,88.13,153.99,96.23,65.24,60.63,38.94,22.39,47.43,13.0,46.73,61.16,55.82,32.89,58.74
2015-04-02,125.32,162.8,46.13,57.01,70.72,94.18,22.64,75.68,2.69,143.98,12.84,214.24,63.58,42.05,151.04,70.84,63.07,52.89,96.94,169.94,52.75,61.45,298.37,293.68,62.91,71.45,541.31,535.53,51.19,372.25,42.29,49.175,56.46,79.7,55.14,96.78,54.89,130.19,112.39,52.4,155.88,58.8,84.55,62.24,86.99,153.95,96.63,65.36,61.44,38.96,22.27,47.35,13.14,46.86,61.41,55.95,33.13,59.82
2015-04-06,127.35,165.48,46.3,57.61,70.87,95.69,22.67,76.23,2.7,145.73,13.33,215.14,63.97,41.93,152.09,70.92,62.4,55.0,97.64,170.63,53.07,61.65,297.84,296.7,63.65,72.12,543.95,536.765,51.49,377.04,42.44,48.08,57.1,79.63,55.42,98.04,55.18,129.43,112.54,52.92,155.28,58.97,85.86,62.78,89.3,155.43,97.83,65.6,64.84,39.27,22.16,48.33,13.36,47.13,61.33,56.41,33.33,59.71
2015-04-07,126.01,166.21,46.19,58.42,69.73,96.39,22.77,75.65,2.7,146.71,13.14,214.17,63.79,42.44,151.18,71.08,62.76,55.25,95.75,176.0,52.55,61.57,295.56,298.24,62.6,71.47,544.86,537.02,51.7,374.41,41.8,47.495,56.37,78.33,54.98,96.87,54.68,128.16,112.68,53.04,157.28,58.84,85.44,63.24,88.875,155.19,97.32,64.81,65.44,38.78,21.985,48.16,13.43,46.83,61.15,55.54,33.16,60.685
2015-04-08,125.6,166.27,46.61,58.81,69.63,95.12,22.96,75.44,2.71,148.81,13.12,215.74,64.24,42.26,150.97,71.79,64.81,55.88,96.11,178.24,52.72,61.69,294.78,299.0,62.52,71.58,548.84,541.61,51.62,381.2,41.72,48.74,55.98,78.69,55.45,96.53,54.16,128.72,113.24,53.2,160.33,59.21,86.12,63.67,88.66,154.64,98.64,64.98,65.25,38.86,22.38,48.33,13.67,47.34,61.7,55.39,32.65,61.825
2015-04-09,126.56,166.79,47.0,60.32,69.8,95.47,23.0,76.33,2.72,148.05,13.05,218.7,64.53,42.49,152.05,71.26,64.15,59.01,94.27,177.37,52.72,61.44,292.27,299.4,62.51,71.9,548.02,540.78,51.86,383.54,41.65,47.84,55.79,79.16,56.29,95.34,53.87,125.28,113.5,53.4,161.49,59.3,88.9,64.03,88.28,153.49,98.42,64.74,66.47,37.87,22.51,47.9,13.21,47.37,61.8,55.03,32.69,62.81
2015-04-10,127.1,167.07,47.15,62.0,69.35,94.69,22.925,76.53,2.76,150.2,13.2,217.7,64.52,43.55,151.92,71.45,63.94,58.75,95.01,182.68,54.29,61.24,294.79,300.82,63.14,72.03,548.54,540.01,52.51,382.65,42.12,47.73,56.39,79.59,56.59,95.07,54.18,124.53,115.35,53.52,163.38,59.54,90.1,64.235,88.56,153.92,98.25,64.98,67.84,37.83,22.5,47.96,13.15,47.65,61.79,55.37,32.77,62.74
2015-04-13,126.85,165.84,46.53,61.2,67.99,93.49,22.79,76.02,2.78,149.18,12.97,219.1,64.37,43.04,150.58,71.34,63.33,58.38,94.42,182.9,53.82,60.28,294.06,300.7,62.74,71.98,548.64,539.17,51.77,382.36,41.57,47.79,55.67,79.27,57.46,94.78,53.69,126.63,113.99,52.89,162.49,59.01,88.68,63.75,87.53,153.51,98.62,64.48,67.51,37.74,22.33,47.88,13.29,47.71,62.2,54.55,32.88,61.77
2015-04-14,126.3,165.99,46.7,61.72,67.49,93.81,22.92,75.95,2.67,149.05,13.27,219.86,64.56,43.07,151.84,71.145,62.53,58.97,93.58,182.72,53.15,59.97,298.16,301.07,63.01,71.5,539.78,530.39,52.12,385.11,41.79,47.42,56.1,79.49,57.5,94.5,54.01,128.27,114.0,52.99,162.57,58.93,90.83,62.57,86.95,154.25,98.58,65.67,69.81,38.05,22.195,48.01,13.37,47.94,61.58,54.88,32.69,62.01
2015-04-15,126.78,166.44,46.83,62.03,67.45,94.16,22.9,76.03,2.7,149.58,13.35,219.51,64.72,43.38,152.35,71.34,62.02,59.31,93.11,183.83,52.86,60.49,298.92,302.2,62.81,71.94,541.04,532.53,51.61,383.45,41.75,47.75,56.36,79.75,58.27,95.17,53.93,128.92,113.62,53.31,165.47,59.22,94.54,63.925,87.4,151.3,98.48,65.71,71.4,37.37,22.55,48.4,13.34,47.78,61.5,54.77,32.89,61.505
2015-04-16,126.17,165.89,46.52,62.59,68.3,94.06,23.185,75.15,2.87,150.0,13.28,219.93,64.48,43.13,151.59,72.49,63.5,58.74,93.16,184.28,52.77,60.16,296.45,299.93,62.37,72.04,543.52,533.8,52.05,386.04,41.32,48.24,55.85,80.91,58.16,96.76,53.87,130.77,113.83,52.81,166.87,58.76,93.94,64.105,87.78,154.93,97.62,65.28,70.81,37.65,21.88,48.3,13.45,47.98,61.75,54.27,32.75,61.66
2015-04-17,124.75,161.71,46.25,62.29,67.29,92.39,22.805,73.15,2.575,149.8,13.16,218.02,63.98,42.98,149.85,71.9,62.97,59.05,92.88,181.34,53.375,59.1,297.05,294.67,62.15,70.87,532.74,524.05,51.75,375.56,41.13,48.19,55.73,77.32,57.43,96.1,53.6,129.19,112.61,51.71,163.58,57.96,93.68,63.42,86.33,152.48,96.17,64.38,70.38,37.46,21.49,48.28,13.46,47.66,60.92,54.03,32.51,60.35
2015-04-20,127.6,164.51,46.63,63.54,69.33,93.27,23.075,73.92,2.49,152.4,13.24,220.0,64.45,43.19,151.37,73.46,63.4,59.19,93.01,185.71,54.205,59.31,295.37,299.62,63.08,71.35,544.53,535.38,52.63,389.51,41.65,49.76,56.63,77.23,57.51,95.84,54.12,130.55,113.19,52.06,165.97,58.44,93.66,63.72,86.51,152.87,97.4,65.03,70.67,37.6,21.76,48.3,13.58,47.91,61.25,54.84,32.83,61.04
2015-04-21,126.91,164.0,47.12,63.61,69.71,93.0,23.39,74.62,2.35,152.4,13.33,220.24,63.86,42.89,151.93,75.3,64.93,58.75,93.78,186.78,56.15,59.81,294.53,304.86,62.6,70.82,542.925,533.97,52.1,391.18,41.55,51.36,55.97,77.28,56.64,94.98,53.88,130.33,113.89,52.07,168.46,58.16,92.56,64.37,86.68,152.88,97.1,65.42,68.37,37.93,22.29,47.94,13.52,47.66,60.36,54.64,32.66,61.61
2015-04-22,128.62,164.67,48.35,64.52,69.31,93.38,23.49,75.5,2.28,151.51,13.56,221.04,64.07,42.71,151.47,76.02,64.31,58.94,93.54,188.19,55.94,60.36,295.22,308.33,62.75,70.88,549.18,539.365,52.12,389.8,41.68,51.4,56.14,78.44,56.58,95.92,54.26,131.62,113.81,52.35,169.1,56.81,93.04,64.49,87.02,152.84,97.2,65.83,67.8,38.63,22.31,48.1,13.57,47.71,60.61,54.54,32.86,62.13
2015-04-23,129.67,159.66,48.46,64.25,69.57,93.84,23.745,76.52,2.33,146.69,13.31,222.18,64.17,42.62,150.6,76.27,66.34,58.95,94.01,184.58,56.01,59.74,298.36,309.91,62.88,70.81,557.46,547.0,52.35,389.99,41.91,51.45,56.9,78.15,56.75,96.04,54.63,127.17,115.2,52.69,169.17,56.7,93.46,63.59,88.07,154.2,97.41,65.65,68.35,38.64,22.17,48.27,13.19,47.76,60.5,55.29,34.23,62.75
2015-04-24,130.28,158.99,48.32,66.07,68.83,93.4,23.94,76.54,2.3,148.61,13.46,222.35,64.19,42.49,150.06,75.74,68.3,59.0,94.26,180.08,59.18,60.96,295.41,307.44,63.33,70.95,573.66,565.06,52.07,445.1,42.32,52.705,57.88,77.99,56.99,95.32,55.45,127.75,115.48,52.33,167.91,56.17,92.65,62.53,87.46,154.28,97.84,66.59,66.32,38.68,21.8,48.21,13.22,49.06,60.09,55.68,34.01,62.64
2015-04-27,132.65,157.98,47.49,65.02,66.0,93.76,23.72,76.55,2.34,144.99,13.25,222.69,64.02,41.98,151.06,77.04,67.4,58.52,93.61,174.75,58.59,60.59,285.19,304.69,62.31,70.31,566.12,555.37,51.4,438.56,41.92,51.87,57.71,77.49,57.0,95.19,54.61,126.69,114.11,52.25,162.38,56.22,93.16,62.67,86.91,151.02,97.92,66.07,66.72,39.22,19.97,48.61,13.45,48.53,59.86,55.36,34.09,60.6
2015-04-28,130.56,158.33,47.59,66.49,66.93,94.42,23.47,76.02,2.31,144.5,13.39,228.02,64.42,42.18,152.96,76.07,66.47,59.45,93.96,171.08,59.45,60.81,288.1,302.38,62.22,70.69,564.37,553.68,51.71,429.31,42.3,51.19,58.08,77.49,56.8,95.76,55.04,127.14,113.96,52.31,162.49,55.99,93.66,63.22,86.69,154.22,98.06,65.0,66.79,38.97,20.04,48.78,13.48,48.67,60.69,55.77,34.86,60.66
2015-04-29,128.64,156.97,47.17,65.63,65.49,93.65,23.19,76.65,2.28,144.66,13.45,225.4,63.86,41.96,151.87,75.13,65.34,60.25,92.05,173.61,60.18,60.55,288.23,300.63,61.76,70.25,561.39,549.08,50.2,429.37,41.84,48.88,57.79,77.16,56.65,93.51,55.05,127.49,112.44,52.4,160.98,55.79,93.9,62.82,86.85,151.07,97.88,64.27,68.56,38.32,20.01,48.95,13.6,48.55,62.17,55.54,34.76,59.54
2015-04-30,125.15,156.39,46.42,64.66,63.22,92.65,22.815,76.06,2.26,143.0,13.25,226.13,63.04,41.37,143.43,73.78,64.06,59.7,92.38,169.23,58.84,61.15,282.86,297.31,60.47,69.66,548.77,537.34,50.05,421.78,40.94,48.285,56.87,77.45,56.29,94.53,54.52,125.28,114.3,52.42,157.91,55.37,94.1,61.84,85.84,150.93,96.23,63.9,68.4,37.73,19.79,48.88,13.42,47.83,61.46,54.0,34.64,56.83
2015-05-01,128.95,157.68,46.69,64.32,63.79,93.36,23.05,76.43,2.31,145.34,13.27,226.45,63.11,41.83,146.6,74.66,65.3,60.44,93.38,172.5,59.18,61.45,289.74,298.59,61.01,69.95,551.16,537.9,50.66,422.87,41.2,49.39,57.03,77.68,57.74,93.48,54.3,125.41,114.61,52.73,160.36,56.49,93.92,63.27,86.49,153.23,98.42,65.56,68.48,38.27,19.98,49.78,14.15,47.92,61.92,54.31,34.42,57.585
2015-05-04,128.7,159.02,47.0,64.68,65.14,94.44,23.19,75.85,2.31,145.45,13.64,226.79,63.52,41.94,147.58,75.1,64.53,60.12,93.29,171.3,60.35,62.25,289.81,300.56,61.87,69.82,552.84,540.78,50.68,423.04,41.59,48.95,57.36,78.28,58.2,94.64,54.62,125.99,115.25,53.28,162.11,56.83,93.73,63.25,87.49,155.84,98.8,66.03,68.55,38.65,19.88,50.32,14.01,47.71,62.47,54.27,34.53,57.755
2015-05-05,125.8,157.91,46.85,63.86,75.47,93.65,22.71,75.0,2.28,143.99,13.48,223.71,63.73,41.59,145.41,75.36,62.97,60.0,90.93,168.55,59.51,61.5,285.75,300.69,60.44,70.0,543.045,530.8,50.35,421.19,40.59,47.005,55.9,77.84,58.0,93.0,53.46,124.62,114.7,52.88,159.44,55.92,89.32,61.765,87.24,154.2,97.69,65.72,67.94,37.43,19.36,50.35,13.82,47.19,62.9,52.5,33.72,56.74
2015-05-06,125.01,157.64,46.54,63.94,73.84,93.0,23.2,74.48,2.29,144.09,13.45,220.92,63.54,41.59,145.55,75.04,63.24,60.0,90.51,155.01,58.91,61.28,283.31,296.66,60.19,67.31,535.08,524.22,50.68,419.1,40.37,47.045,54.96,77.85,58.15,92.86,53.06,123.49,114.06,52.27,158.95,55.7,89.66,61.64,84.32,159.85,97.38,66.02,67.34,37.8,19.445,49.94,13.7,47.5,64.54,52.63,33.38,56.19
2015-05-07,125.26,158.61,46.5,64.7,69.72,94.49,24.41,74.73,2.32,144.53,13.54,221.54,63.75,41.8,146.19,75.24,64.96,62.83,91.96,162.96,58.87,61.49,287.3,298.11,60.29,67.72,542.04,530.7,51.24,426.88,40.4,49.06,55.26,78.43,58.97,93.63,52.99,124.56,114.07,52.29,157.9,55.75,88.77,62.04,86.22,155.8,97.91,67.08,65.08,38.4,19.56,50.32,13.71,47.74,64.66,53.47,33.37,56.35
2015-05-08,127.62,160.6,47.57,65.24,67.37,95.89,25.045,76.31,2.31,144.76,13.66,223.47,64.22,42.5,147.97,76.43,66.27,63.16,93.66,163.02,59.71,62.38,292.82,303.3,60.26,67.27,548.95,538.22,52.17,433.69,40.39,49.04,55.8,78.98,59.67,94.95,52.98,126.35,115.3,52.91,162.34,56.81,88.56,62.72,86.69,158.4,99.89,68.16,65.54,39.1,19.69,51.25,13.82,47.86,64.66,53.91,33.69,57.265
2015-05-11,126.32,159.9,47.33,65.2,66.56,96.01,24.64,76.785,2.32,145.51,13.68,223.04,63.89,42.62,146.01,76.1,66.33,63.25,91.5,161.04,59.35,63.18,301.74,301.38,60.09,66.87,545.78,535.7,51.34,432.85,40.3,49.645,55.43,79.7,59.2,93.65,52.72,125.42,114.91,52.87,161.05,57.15,86.32,62.64,86.38,158.81,100.19,68.18,63.13,38.1,19.92,51.6,13.65,47.83,64.89,53.61,33.49,57.45
2015-05-12,125.865,160.07,47.13,64.81,68.56,95.42,24.61,76.57,2.35,147.13,13.71,221.0,63.37,41.91,144.48,75.97,65.18,62.68,92.64,161.08,58.64,61.78,296.79,296.67,59.9,66.91,538.73,529.04,51.15,431.02,40.26,48.85,54.95,79.08,58.76,93.6,52.46,124.73,115.05,53.29,158.24,56.77,86.19,62.08,86.905,158.47,99.11,68.22,63.64,38.11,19.89,51.92,13.55,47.79,64.32,52.94,33.66,56.8
2015-05-13,126.01,161.31,47.03,65.3,66.25,95.68,24.63,77.08,2.37,149.38,13.36,220.96,63.6,41.81,144.95,76.12,64.71,62.54,91.4,159.41,58.75,61.74,295.69,297.74,59.47,66.99,539.49,529.62,51.0,426.87,39.83,48.49,54.28,79.86,58.74,92.94,52.23,126.5,114.3,54.34,158.39,56.95,85.11,62.24,88.2,158.79,98.63,68.98,62.7,37.28,19.93,52.16,13.63,48.29,64.06,52.5,33.9,58.69
2015-05-14,128.95,163.15,48.67,65.97,68.31,96.98,25.17,79.43,2.33,149.86,13.54,223.37,63.77,42.05,147.62,78.36,66.13,63.63,93.31,161.69,59.31,61.87,297.46,298.8,60.27,67.64,549.2,538.4,52.6,432.28,40.26,48.815,55.1,80.75,58.97,94.81,52.99,128.3,114.66,55.22,161.98,58.08,84.49,63.4,90.48,160.0,99.98,69.49,62.63,37.9,19.86,52.88,13.64,48.36,64.92,53.4,34.13,58.98
2015-05-15,128.77,163.3,48.71,65.99,67.45,97.02,25.42,78.92,2.32,151.62,13.7,222.4,63.67,42.04,148.48,77.96,66.5,64.38,94.31,160.56,59.28,61.79,296.6,297.48,61.0,67.6,546.49,533.85,52.82,426.0,40.54,48.665,55.6,80.22,58.36,95.51,53.65,128.0,114.18,55.38,162.36,57.78,84.67,63.175,89.7,161.37,99.55,69.76,63.42,38.35,20.2,53.04,13.54,48.02,65.25,53.84,34.33,58.8
2015-05-18,130.19,162.87,48.84,65.61,68.66,97.46,25.42,79.41,2.35,151.88,13.74,224.8,63.93,42.63,147.93,77.94,67.58,63.26,94.53,163.16,59.86,61.89,295.76,300.48,61.23,68.09,546.67,532.3,51.95,425.24,40.78,49.0,55.88,80.17,58.89,95.2,53.86,128.97,113.31,55.38,163.44,58.16,84.98,63.36,90.32,163.25,101.05,69.85,63.78,37.81,20.19,53.13,13.4,48.35,66.14,54.37,34.87,58.4
2015-05-19,130.07,163.12,49.01,65.73,68.01,97.18,25.48,79.62,2.28,152.94,13.62,224.34,64.25,42.37,147.51,77.3,66.99,62.7,94.53,161.96,59.24,61.83,298.43,300.91,61.26,68.75,549.28,537.36,51.78,421.71,40.74,47.85,55.8,81.36,59.41,95.45,53.66,128.97,115.11,54.96,163.56,58.06,83.56,63.45,90.11,164.44,101.43,70.13,62.17,37.89,19.99,52.52,13.08,48.7,66.4,54.29,34.37,57.52
2015-05-20,130.06,161.9,49.14,65.89,66.85,97.05,25.75,79.61,2.32,149.9,13.63,225.71,64.71,42.61,147.12,76.91,63.96,62.54,94.63,164.44,59.22,61.54,297.5,300.0,61.4,68.73,552.51,539.27,51.8,423.86,40.92,43.06,55.92,80.96,59.96,94.32,53.44,128.46,114.71,54.94,163.98,58.27,83.4,66.18,90.51,163.57,102.21,69.99,61.61,37.96,19.91,52.43,13.07,49.5,66.5,54.28,34.62,57.58
2015-05-21,131.39,162.06,49.34,65.65,65.07,96.83,25.62,80.56,2.28,157.5,13.78,225.46,62.89,42.32,147.99,77.64,64.69,62.71,93.74,168.57,59.38,61.4,301.22,297.2,61.33,68.1,556.81,542.51,51.64,431.63,40.67,42.47,55.81,80.76,60.22,93.9,53.39,128.29,113.94,54.95,163.84,57.97,85.6,65.49,90.22,164.62,102.36,69.71,62.17,37.78,20.15,52.92,13.0,49.18,66.46,53.59,35.07,57.51
2015-05-22,132.54,160.98,49.03,65.48,63.45,96.39,25.49,80.04,2.28,160.2,13.7,224.88,62.71,42.5,146.77,77.66,64.4,61.87,93.48,171.94,59.29,61.26,301.35,300.31,61.21,67.6,554.52,540.11,51.23,427.63,40.65,42.61,55.65,81.25,59.88,94.35,52.91,128.27,113.8,54.75,163.58,57.93,86.17,67.095,90.03,164.19,102.89,70.3,62.53,37.96,20.14,52.67,12.94,49.22,66.3,53.5,34.71,56.39
2015-05-26,129.62,159.59,48.6,66.1,60.74,96.09,25.41,79.365,2.22,158.0,13.42,222.63,61.74,42.06,146.04,76.925,62.37,61.16,93.33,165.94,59.27,60.89,300.07,297.75,60.68,67.38,547.19,532.32,51.28,425.47,40.32,41.555,55.33,80.19,59.23,94.61,52.82,126.81,113.0,53.9,159.01,57.18,84.18,66.85,89.12,162.34,102.15,70.29,61.41,37.62,19.99,52.15,12.76,49.09,65.68,53.2,34.67,55.085
2015-05-27,132.045,161.02,49.01,67.38,61.85,96.77,25.71,80.16,2.28,157.22,13.44,224.85,62.46,42.61,147.54,77.74,63.4,61.32,94.48,168.12,59.7,61.82,306.79,302.28,61.26,67.61,554.25,539.79,51.83,431.42,40.39,42.24,56.06,80.11,59.39,95.16,53.21,126.88,113.59,54.37,160.44,57.65,84.15,68.29,89.83,163.38,102.97,71.37,60.77,38.16,20.34,53.17,12.79,49.09,65.88,53.41,34.95,55.49
2015-05-28,131.78,160.87,49.26,67.47,60.57,96.91,25.725,80.015,2.27,156.35,13.33,225.04,62.56,41.75,148.2,77.03,63.74,60.59,94.43,166.19,61.18,61.94,313.08,300.07,61.46,67.8,554.18,539.78,51.62,426.57,40.44,41.97,56.1,80.09,59.45,94.6,52.71,127.01,113.1,54.17,157.35,57.63,83.92,68.31,89.71,164.22,102.9,71.61,59.79,38.24,20.36,52.66,12.68,48.8,65.86,53.99,34.8,54.55
